13:36:42 | INFO     | unificador | 📁 Log salvo em: C:\Projetos\Projeto EGS\EGS_Suite\apps\logs\unificador_20251205_133642.log
13:36:45 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '1011172939_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:45 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1011172939IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:45 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 1011172939
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 1011172939_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2798 chars
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.427211', '33000.000100', '12960000015434', '52.177.777', '0001', '2025', '2025', '0028303220251205094216', '0001']
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:45 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:45 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '1011309887_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:45 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1011309887IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:45 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 1011309887
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 1011309887_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2796 chars
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.427211', '43000.000109', '12960000009998', '52.177.777', '0001', '2025', '2025', '0028303220251205094223', '0001']
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:45 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:45 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '101139716_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:45 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '101139716IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:45 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 101139716
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 101139716_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2790 chars
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '00000.000109', '12960000007184', '52.177.777', '0001', '2025', '2025', '0028303220251204101826', '0001']
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:45 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:45 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '1011847514_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:45 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1011847514IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:45 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 1011847514
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 1011847514_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2798 chars
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415851', '83000.000105', '12960000018107', '52.177.777', '0001', '2025', '2025', '0028303220251204101814', '0001']
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:45 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:45 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '1012661286_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:45 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1012661286IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:45 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 1012661286
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 1012661286_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2798 chars
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.427211', '42000.000101', '12960000020289', '52.177.777', '0001', '2025', '2025', '0028303220251205094222', '0001']
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:45 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:45 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '101274646_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:45 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '101274646IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:45 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 101274646
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 101274646_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2798 chars
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '06000.000106', '12960000050020', '52.177.777', '0001', '2025', '2025', '0028303220251204101831', '0001']
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:45 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:45 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:45 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '1012882411_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:45 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1012882411IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:45 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 1012882411
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 1012882411_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2798 chars
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '18000.000101', '12960000024271', '52.177.777', '0001', '2025', '2025', '0028303220251204101840', '0001']
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:46 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:46 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '101294909_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:46 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '101294909IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:46 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 101294909
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 101294909_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2796 chars
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '22000.000103', '12960000019274', '52.177.777', '0001', '2025', '2025', '0028303220251204101842', '0001']
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:46 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:46 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '101352376_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:46 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '101352376IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:46 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 101352376
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 101352376_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2796 chars
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415851', '97000.000105', '12960000011113', '52.177.777', '0001', '2025', '2025', '0028303220251204101824', '0001']
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:46 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:46 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '10137869_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:46 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '10137869IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:46 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 10137869
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 10137869_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2794 chars
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '21000.000105', '12960000022218', '52.177.777', '0001', '2025', '2025', '0028303220251204101842', '0001']
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:46 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:46 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '101423532_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:46 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '101423532IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:46 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 101423532
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 101423532_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2796 chars
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '08000.000102', '12960000032298', '52.177.777', '0001', '2025', '2025', '0028303220251204101832', '0001']
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:46 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:46 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '1014330872_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:46 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1014330872IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:46 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 1014330872
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 1014330872_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2798 chars
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.427211', '34000.000108', '12960000014985', '52.177.777', '0001', '2025', '2025', '0028303220251205094216', '0001']
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:46 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:46 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '10152975_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:46 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '10152975IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:46 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 10152975
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 10152975_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2796 chars
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '09000.000100', '12960000042450', '52.177.777', '0001', '2025', '2025', '0028303220251204101833', '0001']
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:46 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:46 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '1015487416_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:46 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1015487416IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:46 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 1015487416
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 1015487416_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2798 chars
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.427211', '30000.000106', '12960000011945', '52.177.777', '0001', '2025', '2025', '0028303220251205094213', '0001']
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:46 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:46 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:46 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '101569565_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:46 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '101569565IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:46 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 101569565
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 101569565_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2796 chars
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415851', '94000.000102', '12960000019354', '52.177.777', '0001', '2025', '2025', '0028303220251204101823', '0001']
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:47 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:47 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '101627363_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:47 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '101627363IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:47 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 101627363
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 101627363_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2796 chars
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415851', '87000.000106', '12960000012645', '52.177.777', '0001', '2025', '2025', '0028303220251204101817', '0001']
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:47 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:47 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '1016724528_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:47 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1016724528IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:47 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 1016724528
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 1016724528_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2798 chars
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415851', '80000.000101', '12960000024893', '52.177.777', '0001', '2025', '2025', '0028303220251204101812', '0001']
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:47 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:47 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '1016741779_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:47 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1016741779IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:47 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 1016741779
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 1016741779_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2798 chars
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.427211', '35000.000105', '12960000010286', '52.177.777', '0001', '2025', '2025', '0028303220251205094217', '0001']
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:47 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:47 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:47 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '1016950115_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:47 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1016950115IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
